Wind_Speed,Methane_Lag_3,Methane_Lag_30,Industry_Distance_km,Methane_Lag_14,Methane_Lag_7,Methane_Lag_1,Temperature,Methane_Concentration,Time,Wind_Temp_Interaction,Methane_Lag_60,Methane_Lag_90
0.0777713425527133,0.2393320113939623,0.5548833126454911,0.2458631689853681,0.6870921446888847,0.6131430000850662,0.6661383299509271,0.2799428729743409,1857.2312454437845,2020-02-01,0.021771533069278173,1861.1887944611576,1850.3638496986564
0.5152783383164202,0.5112454049499444,0.5785185651060978,0.2264079421521677,0.6895538086663988,0.6269792279989206,0.6271255800417253,0.6027759622915951,1839.7532958984968,2020-02-01,0.3105973962266943,1863.6503896623883,1834.3396656898608
0.2912755923097586,0.3747127796612686,0.5737937194748675,0.950771334699315,0.7113750350114518,0.6642031668248176,0.6617228735923693,0.5075242180125867,1851.217611316227,2020-02-01,0.14782941721316326,1863.5175785060792,1866.238642783259
0.3674183176813538,0.4517331224689158,0.6285781338316445,0.7995987047349877,0.7428581752154075,0.567308582498864,0.5762257228460568,0.3142336409139448,1854.1274120994424,2020-02-01,0.11545519570348822,1854.4232589798787,1868.9715624793791
0.1475872890267141,0.4493835307783316,0.5698546432999896,0.817863092594442,0.7519770245440203,0.6675835410814734,0.6636084391719628,0.7190266595242534,1870.828357136285,2020-02-01,0.10611919541711874,1826.4262603314128,1841.211421287892
0.184915044461592,0.3389054366274413,0.566673304298793,0.6720630561007932,0.713460790602392,0.5655908976368398,0.6590851883564577,0.6733252232065556,1870.7698874487369,2020-02-01,0.12450796358635158,1872.398902568861,1803.7395077798176
0.1574486124401671,0.4212777738065707,0.6032166663262855,0.6310489705612815,0.5944512015953833,0.6211864946738812,0.6204952003239894,0.2683341794686082,1906.1882243828395,2020-02-01,0.04224884422760314,1858.008789715083,1854.6831378547952
0.3669965620047276,0.4851534764511678,0.4666497718310616,0.6798573003037923,0.7463094084537358,0.6176617996663376,0.6535646369819821,0.225669435457072,1876.1142578125607,2020-02-01,0.08281990696229319,1867.971298321841,1826.457395408394
0.3382725664276849,0.5282198687521626,0.5341603418268281,0.8804455746832062,0.6515426951880885,0.6102515915968292,0.5837734361154014,0.3805169800560142,1807.5515432261236,2020-02-01,0.12871845541286012,1879.4329897619884,1847.446787986369
0.1508084168640143,0.5199990931922303,0.5225433415654805,0.4769864677853099,0.6652691718058472,0.6177245778593008,0.6924308358733571,0.9327473508843164,1841.5102172832069,2020-02-01,0.140666151320967,1843.55507713464,1869.3440720630028
0.3205252808437534,0.5192418800206546,0.5577947047411866,0.2826367449725546,0.6806702665589599,0.5407202743404618,0.7153347886894741,0.2766587874156974,1858.4593411196847,2020-02-01,0.08867613553430868,1846.047003851264,1855.8161525882497
0.109977976700424,0.4792668746094319,0.5465988369143204,0.6835460064285414,0.7242979271766226,0.3185834311254414,0.7367522435432212,0.3934392709433219,1850.8694882568832,2020-02-01,0.04326965497283646,1861.9092261233152,1888.475151533245
0.3582427885132369,0.5353775138227999,0.4869544868431834,0.9724687699080232,0.460322069096331,0.6573859564019875,0.6741224604783387,0.63129342276578,1836.1506703151665,2020-02-01,0.22615631614167878,1843.7711919288056,1839.3119180115164
0.3944780889829838,0.5398455853230555,0.5531207069221225,0.9136910833894694,0.6819664287069518,0.5962878921835193,0.5970382487306143,0.3818348142542733,1873.5914405083888,2020-02-01,0.1506254678341983,1855.4877136289897,1861.9442960062124
0.506612191480988,0.5166097426085816,0.5767068575653358,0.392064803385772,0.6770375520856486,0.6289960191169541,0.5673868325280802,0.6017009161102935,1880.6553632148284,2020-02-01,0.3048290197267539,1848.862876499634,1827.513916970085
0.112536585007478,0.5736300255934275,0.4743743053933125,0.5407116265308015,0.539239374629636,0.6199733803281715,0.6677374879798705,0.3615544622521751,1858.9247594250696,2020-02-01,0.0406881044760749,1851.1713270335304,1807.2596914838095
0.2852604401791072,0.5157945707548688,0.5111208212498104,0.1299000905605581,0.8246565615971457,0.5372726972953084,0.6923134863819689,0.539130133640251,1851.418392816464,2020-02-01,0.15379249923603888,1883.1009565047875,1863.9975636642537
0.0560557005545649,0.4967509620072849,0.5347713181178655,0.1643148075949169,0.5880760775398111,0.6278158972970385,0.6249808834493908,0.9414092462813644,1815.7140766489993,2020-02-01,0.0527713548088468,1842.710306855388,1847.860627747619
0.1113642921625964,0.4738816046056309,0.6597021943841517,0.4217500200257884,0.7077900541352005,0.5552857265864324,0.627363653101825,0.3642503671293768,1853.1214257870777,2020-02-01,0.04056448430532892,1844.1029638726156,1808.090700928586
0.2525107638975348,0.5828249699936379,0.5790078997514296,0.5760367712782005,0.7127308471518763,0.5132767616324623,0.6068225253654607,0.8482611735908545,1835.3901485545352,2020-02-01,0.21419507692804604,1849.870219754828,1861.7253306108057
0.0870953081047913,0.4474780168841006,0.4355705887015721,0.8290585053413978,0.6337118592174829,0.6636470968557093,0.6631893049580961,0.0,1842.1901740238463,2020-02-01,0.0,1809.0476557834863,1854.594238281238
0.0406987079676102,0.3468952295190721,0.5519990608660459,0.5301454928871193,0.6326786367037691,0.4631720724854489,0.6846246717167697,0.3773375254485316,1785.268635510537,2020-02-01,0.015357149753450471,1868.1306058477824,1887.631469726247
0.131328421160982,0.3388609511904183,0.5810555983914787,0.8603489084262163,0.720928120321541,0.5757545870226624,0.6253827946891333,0.8282976617929769,1832.8030175046963,2020-02-01,0.10877902417460471,1861.1305557974244,1854.9111668632536
0.3205252808437534,0.4221304928626974,0.450138389663727,0.5290944501616399,0.6306532023188716,0.6226583270277706,0.6846913505708709,0.2766587874156974,1865.3945053623872,2020-02-01,0.08867613553430868,1866.9501761632669,1787.603683971246
0.3962878285441749,0.489684982333701,0.5933681885661857,0.2467469806182658,0.5836773163802036,0.6458509166816304,0.5394276965834868,0.2557418076544175,1867.4532830471512,2020-02-01,0.10134736562333116,1867.0473385273997,1853.2904243994155
0.2589875212212066,0.4071440886866888,0.5403673596525707,0.7684407596598506,0.7027344032160787,0.4057880584684339,0.6785899956063579,0.478310077507956,1842.1228094296116,2020-02-01,0.12387634134890874,1850.352909037499,1823.7480521975608
0.2659073163555262,0.5382015873157924,0.4436362471223836,0.9871253930054492,0.6844090403625165,0.2585501354098571,0.3888656364565879,0.1425604077954485,1880.087140097388,2020-02-01,0.03790785545543716,1854.2906384532448,1859.5034963076544
0.1077400470416481,0.5310578033724758,0.5321566927008936,0.9322665770364624,0.581376230917459,0.6273862908783983,0.6369500171711815,0.295612647376748,1850.9713279433124,2020-02-01,0.031849320534476956,1806.6986824034725,1862.1278877296968
0.2627990675724873,0.4881440077746726,0.6693378946778576,0.644522920954922,0.6859820920082269,0.6194598198691086,0.7001502310081609,0.8387581779772484,1849.230314268675,2020-02-01,0.2204248670912192,1865.0269329436544,1858.21501066743
0.2151865738642624,0.5101694126966239,0.5420800694745189,0.9002296021562959,0.6065832665943169,0.6105411196395458,0.6730814716546494,0.8150935304914491,1812.4749510243591,2020-02-01,0.1753971842053806,1849.2369049524743,1817.9416056752736
0.1628158219335215,0.5555818648236697,0.5553632465073433,0.9061011537890364,0.7129256071157251,0.6143607733298584,0.6648322348193858,0.3242828174609897,1864.2755242349824,2020-02-01,0.05279837346382916,1866.9953613281857,1861.1887944611576
0.1945963072635126,0.5871420708813009,0.494846726106104,0.1912735149147432,0.6340174479996241,0.5493386233684872,0.6155098149699327,0.0771585107331462,1860.9923455878256,2020-02-01,0.015014761262622352,1804.2174533883383,1863.6503896623883
0.341089376459871,0.5455000736552584,0.6255515164315906,0.5498721243614929,0.685763330837621,0.5688475916891509,0.6299947880728576,0.2630632110944173,1830.86268164171,2020-02-01,0.08972806664172622,1867.597945454329,1863.5175785060792
0.2882722507869305,0.5084690447390114,0.2225081577098713,0.9283657583869908,0.6799882534396211,0.602685105044511,0.636976366796179,0.4303758387975991,1867.087044506758,2020-02-01,0.12406541173449705,1847.9476348920705,1854.4232589798787
0.3270283399219417,0.4268025018364874,0.5542605138137855,1.0,0.6727936331581255,0.5492110646011232,0.6076901805980093,0.4634517456053162,1876.2364675697272,2020-02-01,0.1515618549992326,1846.1019569668729,1826.4262603314128
0.449474577766033,0.1601792739063068,0.6215980487602693,0.6498947348550175,0.6998929303128696,0.6173068461566906,0.6507883833813191,0.763415051088641,1836.6393027840777,2020-02-01,0.34313565774830146,1839.5182194202785,1872.398902568861
0.3638807302207654,0.5580680026597324,0.3919317964636759,0.7516174958074716,0.6005929132768957,0.6009416595164767,0.6702434890372562,0.3243795274070455,1834.107115507296,2020-02-01,0.1180354593015425,1833.993286132943,1858.008789715083
0.1491513342660716,0.4509343848574207,0.5296592909075981,0.736144274710903,0.6784438960208368,0.5678739265788835,0.6404654334900606,0.2223020872401093,1879.957613104679,2020-02-01,0.033156652921994954,1826.4881831280288,1867.971298321841
0.1540006267269076,0.4123130712594376,0.5117636910059611,0.459804966964541,0.7441005238547467,0.4716457692111708,0.6372966348367077,0.3228364050868331,1879.7153363952525,2020-03-01,0.04971700871363412,1867.0254044616415,1879.4329897619884
0.2388290651350257,0.5977237066356187,0.6203095602901749,0.7952205995275621,0.6730568044130214,0.5211007476611149,0.5233456000173096,0.3705055664402854,1841.2515795810757,2020-03-01,0.08848749806025652,1871.624538621823,1843.55507713464
0.1216756538291213,0.5494445915558241,0.5291098021499847,0.9982780442358687,0.6696685941204201,0.5095133495983148,0.6929669401974268,1.0,1846.9686566893492,2020-03-01,0.1216756538291213,1856.0033595885989,1846.047003851264
0.3192608328693152,0.5175631279782715,0.5095751651099025,0.8584460893519835,0.6896891208081897,0.6113874698318797,0.6424625131743475,0.1732681182860274,1840.5893687851703,2020-03-01,0.05531772375369613,1863.2390099043016,1861.9092261233152
0.0930768487106657,0.5094110164600929,0.6043107822320062,0.7949266478134005,0.7152649258451111,0.6663027191914423,0.63822290680808,0.3768429231529886,1783.412588077677,2020-03-01,0.03507535174599574,1863.9342240633648,1843.7711919288056
0.4623618947324373,0.4195235323488857,0.5647773534790161,0.3710327040730529,0.6855550498591771,0.5402200952724856,0.5624163226415098,0.6521383766434248,1832.3163017422696,2020-03-01,0.3015239354525897,1869.7206938190743,1855.4877136289897
0.1540006267269076,0.4126476868185182,0.5532238049903384,0.210517688451513,0.6357896126995524,0.5961482663031195,0.7110509467104178,0.3228364050868331,1879.715337839693,2020-03-01,0.04971700871363412,1853.614207008295,1848.862876499634
0.1486074004434745,0.6082235919253458,0.5445081748077722,0.9579984442831716,0.759243658398046,0.5712578503047157,0.6379530799603588,0.5210171896863356,1850.6988417946,2020-03-01,0.077427010145651,1874.1081389590545,1851.1713270335304
0.6541098610022508,0.3668334288947514,0.5914496414859451,0.3530227570444504,0.6763256681745027,0.5561176886927202,0.6796767578670684,0.1896988618068302,1834.067497235353,2020-03-01,0.12408389612875088,1862.493286872801,1883.1009565047875
0.341089376459871,0.5539684823103954,0.5239735197679769,0.9716435137340124,0.6509165164649824,0.5424223966770754,0.4587408470392304,0.2630632110944173,1804.5679415504535,2020-03-01,0.08972806664172622,1848.12331071834,1842.710306855388
0.1355203383011968,0.5114734500464726,0.4302700678849751,0.4903917654244808,0.7270527789480079,0.529096849120382,0.6702808112321135,0.7796637957014374,1866.5191633041873,2020-03-01,0.10566030135465398,1825.32176602266,1844.1029638726156
0.1216756538291213,0.4770630608707096,0.4702815198805359,0.7119296461721657,0.692195602945616,0.6162129762957926,0.6685533878556669,1.0,1846.9841906020604,2020-03-01,0.1216756538291213,1845.2591518010815,1849.870219754828
0.1057757133374864,0.4242029142841383,0.6221239914317023,0.9965013456625188,0.6693519907213608,0.6115999863481107,0.7325369020398806,0.7677819196242721,1852.6684275013715,2020-03-01,0.08121268023588203,1783.309138027002,1809.0476557834863
0.4212576287602582,0.3733484257679613,0.5130595678443122,0.2878648718860641,0.6606790677954972,0.5974103380409028,0.5213073173460359,0.6017685209678216,1826.9370571071984,2020-03-01,0.25349958020547225,1783.716946039136,1868.1306058477824
0.1104841620472957,0.346185411206358,0.5433024302672909,0.4175662737860808,0.7281333636333702,0.4911750160961885,0.6440400027368023,0.0466654042181016,1844.4616743680656,2020-03-01,0.005155788081635294,1837.2762212375435,1861.1305557974244
0.2035037724519891,0.4840916901591825,0.5478758318307939,0.512984284993432,0.7208008726880468,0.5894916674116386,0.6597024126630684,0.3691265747142358,1860.800554946162,2020-03-01,0.07511865046662801,1858.4523372248152,1866.9501761632669
0.1537398732732544,0.4340899896681165,0.5138658451766691,0.8321661875654092,0.7287399112140793,0.623952878061079,0.6786510009772897,0.6875682956428584,1857.7938117222911,2020-03-01,0.10570666263884056,1839.8873896506095,1867.0473385273997
0.2743960352057538,0.4453743731851158,0.5816437976473257,0.9050487413027194,0.7013429462515424,0.3659791685339586,0.6971931625231482,0.9090556246136208,1813.9689804187267,2020-03-01,0.24944125917546758,1759.0048718738672,1850.352909037499
0.4241511263505884,0.4180411150515732,0.5737792447680654,0.622370990931442,0.6823691487739545,0.7176292370157693,0.6018959303330824,0.3629513222920675,1852.398801896819,2020-03-01,0.15394621216061585,1842.284974224759,1854.2906384532448
0.3689521947478874,0.4626671890321683,0.5947596656079774,0.5412097929082287,0.6593319831916427,0.6321450981382881,0.592937920089275,0.2838094287223756,1804.8414394449155,2020-03-01,0.10471211161726457,1861.7693233728264,1806.6986824034725
0.109977976700424,0.5187946705194193,0.5745322868985197,0.6835460064285414,0.6445698877514587,0.5776650920463693,0.6759437028373672,0.3934392709433219,1826.9480611704605,2020-03-01,0.04326965497283646,1847.0902163515104,1865.0269329436544
0.3669965620047276,0.461837158134128,0.3328224472793728,0.6798573003037923,0.6926525289427872,0.641890631089777,0.6339973967647943,0.225669435457072,1859.0377189558703,2020-03-01,0.08281990696229319,1860.3659503300776,1849.2369049524743
0.4623618947324373,0.498115875139046,0.520689555040927,0.1379685474292334,0.4798742907115656,0.5975157750832869,0.6197370135582707,0.6521383766434248,1824.786837768631,2020-03-01,0.3015239354525897,1857.2312454437845,1866.9953613281857
0.1113642921625964,0.3643514161918011,0.4965767756861945,0.4217500200257884,0.6740989483444801,0.3926458782656761,0.6534019420561208,0.3642503671293768,1829.7598750572888,2020-03-01,0.04056448430532892,1839.7532958984968,1804.2174533883383
0.1475872890267141,0.3128878738407685,0.5291419202891303,0.817863092594442,0.7526143640131124,0.5939254484563428,0.6450848639009461,0.7190266595242534,1867.8668180366155,2020-03-01,0.10611919541711874,1851.217611316227,1867.597945454329
0.3382725664276849,0.3090221832465545,0.4119924162380561,0.8804455746832062,0.5949519735547018,0.5642939313665352,0.6719779034129889,0.3805169800560142,1813.1786018276684,2020-03-01,0.12871845541286012,1854.1274120994424,1847.9476348920705
0.1015774153666856,0.5210591082502569,0.5439510345393916,0.0,0.6094029274986372,0.5644445991260385,0.6356730068480978,0.6268095812477759,1825.3608280980752,2020-03-01,0.0636696971902236,1870.828357136285,1846.1019569668729
0.1154416632204359,0.5591981559953982,0.50295078452735,0.7237163408178799,0.7349087998529757,0.5198190091741557,0.664052760554271,0.8689036813147544,1849.109985351494,2020-03-01,0.10030768614933484,1870.7698874487369,1839.5182194202785
0.1039271791552979,0.4959164192811567,0.5494012297358548,0.985809839758108,0.6844452530488452,0.5402314953526366,0.5724753382181058,0.1068451484027939,1826.0329489024616,2020-03-01,0.011104114879931551,1906.1882243828395,1833.993286132943
0.1800307324349591,0.5640238176595282,0.5441237899230424,0.2508078175299439,0.7487206028878006,0.6347579571833561,0.5564358322835306,0.6328853605825735,1847.993084410984,2020-03-01,0.1139388150130439,1876.1142578125607,1826.4881831280288
0.1628158219335215,0.3794149936516362,0.5870401320261278,0.9061011537890364,0.7430732726238825,0.5886612959241528,0.6069221890189969,0.3242828174609897,1849.9746689502235,2020-03-01,0.05279837346382916,1807.5515432261236,1867.0254044616415
0.0777713425527133,0.3655598183761643,0.4571788431053258,0.2458631689853681,0.7036642919889324,0.4600923478810319,0.6764496999095053,0.2799428729743409,1854.4295898375208,2020-03-01,0.021771533069278173,1841.5102172832069,1871.624538621823
0.506612191480988,0.3957194893461722,0.5654752180231943,0.392064803385772,0.7484489485108554,0.4819494591623181,0.6816581293148207,0.6017009161102935,1852.0714238884605,2020-03-01,0.3048290197267539,1858.4593411196847,1856.0033595885989
0.0831417647483028,0.505296620382822,0.4251291729702888,0.0443667478408139,0.7421716011820019,0.5661230085992583,0.589852136841607,0.7519693829205449,1855.524761020982,2020-03-01,0.06252006153270638,1850.8694882568832,1863.2390099043016
0.2659073163555262,0.5091137300910944,0.5890903703372032,0.9871253930054492,0.6474395788300544,0.630475969876966,0.5801178379539484,0.1425604077954485,1866.154511960217,2020-03-01,0.03790785545543716,1836.1506703151665,1863.9342240633648
0.131328421160982,0.5265555866842604,0.4306956897078029,0.8603489084262163,0.7000502057248283,0.5085420997478742,0.6005136034921739,0.8282976617929769,1846.0042793014472,2020-03-01,0.10877902417460471,1873.5914405083888,1869.7206938190743
0.2525107638975348,0.4373633513565487,0.5001156870190284,0.5760367712782005,0.4866321838405705,0.6508832215080229,0.5831729980877851,0.8482611735908545,1813.5427871948204,2020-03-01,0.21419507692804604,1880.6553632148284,1853.614207008295
0.2912755923097586,0.3333984650497159,0.6135145951141672,0.950771334699315,0.7355415612658476,0.6734371895820557,0.5967997463183696,0.5075242180125867,1824.93382212638,2020-03-01,0.14782941721316326,1858.9247594250696,1874.1081389590545
0.3582427885132369,0.5053324651351447,0.4778669671772517,0.9724687699080232,0.771210330982985,0.5101160748649951,0.5473848560434273,0.63129342276578,1823.1561372655808,2020-03-01,0.22615631614167878,1851.418392816464,1862.493286872801
0.3814117021537019,0.4464586140518429,0.5267348193165713,0.6445636959050611,0.6902966015451808,0.6238152551723433,0.6757118781838676,0.6773772778415967,1880.3324980637951,2020-03-01,0.2583596205418045,1815.7140766489993,1848.12331071834
0.1945963072635126,0.4882624995801006,0.5864894982264692,0.1912735149147432,0.7044565045531685,0.555556649750856,0.4652322421309396,0.0771585107331462,1852.33494597857,2020-03-01,0.015014761262622352,1853.1214257870777,1825.32176602266
0.2852604401791072,0.4051577493491081,0.588054245056223,0.1299000905605581,0.7305617288436475,0.6059123965640394,0.6651455846929837,0.539130133640251,1833.7630772056516,2020-03-01,0.15379249923603888,1835.3901485545352,1845.2591518010815
0.341089376459871,0.4409690559123786,0.4641703164420105,0.5498721243614929,0.7030493724289562,0.6417499088732317,0.562756310262948,0.2630632110944173,1785.8029114917708,2020-03-01,0.08972806664172622,1842.1901740238463,1783.309138027002
0.4351403728210287,0.4712874216732059,0.4354144679324889,0.9847531286662417,0.5892432231224243,0.5850440572746543,0.608331716286612,0.1860443311024351,1850.4227665941971,2020-04-01,0.0809553995971525,1785.268635510537,1783.716946039136
0.1782349269339639,0.4630420994142241,0.4861564795841593,0.3719611071294283,0.7551708941090478,0.5780233607699872,0.6325880978710083,0.4998248168405732,1855.2966418004423,2020-04-01,0.08908623970936146,1832.8030175046963,1837.2762212375435
0.3838274089126212,0.493025192832679,0.5425895221161028,0.4704377887954292,0.6610739726746608,0.5827184021761207,0.5847323251486074,0.2490857686432841,1851.8274008441433,2020-04-01,0.09560594517536036,1865.3945053623872,1858.4523372248152
0.125388269939025,0.5397068404016494,0.4639680016363492,0.4056797318336312,0.7189794334282711,0.6170550187097001,0.5660713482007091,0.1740860081155304,1867.548708627268,2020-04-01,0.02182834337819742,1867.4532830471512,1839.8873896506095
0.3809113556130283,0.4168342965758702,0.4662902006619616,0.5928581934526881,0.5914390120690882,0.5618743184121904,0.5827972090222424,0.6409592595076017,1839.071521204365,2020-04-01,0.24414866043176336,1842.1228094296116,1759.0048718738672
0.3944780889829838,0.5072276578688761,0.641452685168515,0.2504636356077106,0.5258274899787345,0.6034330402940418,0.6403057734974178,0.3818348142542733,1868.2792467399688,2020-04-01,0.1506254678341983,1880.087140097388,1842.284974224759
0.3838274089126212,0.2919585425275661,0.3607241222929289,0.0910677416284378,0.7534259784935671,0.6872418012648529,0.6290376682115824,0.2490857686432841,1875.009438728974,2020-04-01,0.09560594517536036,1850.9713279433124,1861.7693233728264
0.1216756538291213,0.2965807274290242,0.4452799856061489,0.7119296461721657,0.7247293113319371,0.5924601344941216,0.7306480868403495,1.0,1849.3458333041408,2020-04-01,0.1216756538291213,1849.230314268675,1847.0902163515104
0.1718648457524712,0.2510954591919185,0.4221967459586082,0.2734408970677586,0.7626367156925244,0.579027901721922,0.5186937255197615,0.328496792177142,1848.18895775517,2020-04-01,0.0564570505177061,1812.4749510243591,1860.3659503300776
0.1216756538291213,0.2993633735643977,0.5964410462925356,0.9982780442358687,0.537375970251273,0.4892604280402786,0.641596749265477,1.0,1849.3458395485347,2020-04-01,0.1216756538291213,1864.2755242349824,1857.2312454437845
0.3594224778146449,0.4680565461018435,0.492716829686727,0.9543822710253532,0.5432243562398744,0.5113874421093039,0.4762493162731758,0.4276027501729729,1820.7216465457511,2020-04-01,0.1536900399875265,1860.9923455878256,1839.7532958984968
0.3273759495295782,0.4683416902644133,0.4420198710063889,0.8086917409090582,0.8002755043528467,0.5876476040604697,0.4696040419654714,0.6118830918593439,1840.9670418438975,2020-04-01,0.20031580819854683,1830.86268164171,1851.217611316227
0.0870953081047913,0.3178293597428725,0.4786056928113575,0.8290585053413978,0.6649499761469757,0.5677165764865748,0.4729384374704652,0.0,1869.336674781784,2020-04-01,0.0,1867.087044506758,1854.1274120994424
0.3944780889829838,0.3993609798036228,0.541329981992912,0.9136910833894694,0.5767554162184663,0.4352899144183118,0.6074257256609847,0.3818348142542733,1855.8937990505945,2020-04-01,0.1506254678341983,1876.2364675697272,1870.828357136285
0.2490411848744786,0.4676144127578601,0.6422268663861157,0.9140606931401738,0.5371775226400688,0.4562337175248494,0.5601749626586896,0.6945748851822682,1877.7766147381135,2020-04-01,0.172977752389847,1836.6393027840777,1870.7698874487369
0.3962878285441749,0.4981842919968304,0.5367027814107255,0.2467469806182658,0.5867738056804637,0.6115163700280126,0.5794428979272261,0.2557418076544175,1857.764936085283,2020-04-01,0.10134736562333116,1834.107115507296,1906.1882243828395
0.2659073163555262,0.290507935435178,0.5545047067206008,0.9871253930054492,0.5951355030158831,0.5620156084112242,0.4693880818953975,0.1425604077954485,1853.4451897258496,2020-04-01,0.03790785545543716,1879.957613104679,1876.1142578125607
0.276363062755122,0.3679123030855233,0.5867257652039264,0.722087511735064,0.7779626958884576,0.5064473419112732,0.6420169436669791,0.507506349698744,1796.847546659852,2020-04-01,0.1402560091704169,1879.7153363952525,1807.5515432261236
0.112536585007478,0.4736978004484644,0.6098970039161102,0.5407116265308015,0.6669050777739818,0.647320087272651,0.5756993311965344,0.3615544622521751,1840.435788820992,2020-04-01,0.0406881044760749,1841.2515795810757,1841.5102172832069
0.2153920921296832,0.4208828905193265,0.5968827501545118,0.8051017244816641,0.7037342701932063,0.5956994264777862,0.557902999680052,0.2691854112033223,1868.797386716236,2020-04-01,0.057980408889872645,1846.9686566893492,1858.4593411196847
0.1154416632204359,0.4592454362633171,0.5329479486351572,0.7237163408178799,0.7046504416870158,0.5122965418893903,0.4502280621872607,0.8689036813147544,1818.86405692803,2020-04-01,0.10030768614933484,1840.5893687851703,1850.8694882568832
0.1836658946129438,0.3554241688600585,0.5505032173689424,0.2185878763323945,0.7023278100373531,0.5505471443641659,0.6186768992592375,0.4512618713761407,1856.2935234106603,2020-04-01,0.08288141531101006,1783.412588077677,1836.1506703151665
0.3205252808437534,0.3683197236034576,0.4855311575778325,0.2826367449725546,0.658964127171636,0.4891796135725315,0.6221966090776361,0.2766587874156974,1855.4300009071248,2020-04-01,0.08867613553430868,1832.3163017422696,1873.5914405083888
0.2852604401791072,0.5451302353524046,0.5478507879603551,0.1299000905605581,0.6270482126421273,0.5628228231538497,0.6332913426170634,0.539130133640251,1861.0487687990176,2020-04-01,0.15379249923603888,1879.715337839693,1880.6553632148284
0.3394277461163067,0.4173264327860924,0.3893130303675756,0.8668455662432908,0.5569579609917374,0.6109297146627721,0.5501774716085421,0.5543322003225875,1820.6959308575124,2020-05-01,0.1881557293551889,1850.6988417946,1858.9247594250696
0.1722244285473509,0.2794647213016024,0.3825195891187185,0.3830930410604874,0.5528144815753153,0.4723270680682194,0.5927813488603322,0.7172366965798203,1823.8636111666392,2020-05-01,0.12352568020164925,1834.067497235353,1851.418392816464
0.1031213330297366,0.392630134770866,0.5195549920531297,0.2735498298241141,0.7539878061537371,0.4964167542999282,0.3483020001417145,0.6429233003549353,1835.5820178384984,2020-05-01,0.06629910776847865,1804.5679415504535,1815.7140766489993
0.4351403728210287,0.4081313841251726,0.4950638135484038,0.9847531286662417,0.5923234341102814,0.6514416148419633,0.4776274635712756,0.1860443311024351,1858.5257568362144,2020-05-01,0.0809553995971525,1866.5191633041873,1853.1214257870777
0.3461613656000083,0.457600298939135,0.3075111309181144,0.7107893831826788,0.6176899021927049,0.5694217084066207,0.514062800955629,0.2991194421254528,1808.3848029331111,2020-05-01,0.10354359456365939,1846.9841906020604,1835.3901485545352
0.1782349269339639,0.528712325380404,0.4542643665124029,0.3719611071294283,0.6217732625356707,0.4923780424887294,0.5604116241323487,0.4998248168405732,1870.9785898241212,2020-05-01,0.08908623970936146,1852.6684275013715,1842.1901740238463
